,path_len,threshold,dt,mis_val,knn,loc_method,path1_av,path2_av,path3_av,path_av_av,path1_b,path2_b,path3_b,path1_av_i,path2_av_i,path3_av_i
19,short_path,lp,3s,ignore,1,gaus_top,"[9.923408898898897, 5.371289632866395]","[5.106338804804803, 2.2149661064480783]","[8.607502524774775, 3.5922353249938546]",7.879083409492825,"[5.945797297297298, 3.9395024242329497]","[4.407430685685686, 2.36186866097646]","[6.172662941274609, 3.7227553761164662]",[12.120551166166168],[5.965865753420087],[12.600794526259593]
20,short_path,lp,3s,ignore,3,average,"[10.07747912112112, 5.580783855577897]","[4.858114557891226, 2.576752415875041]","[7.516307471888555, 4.533381069974195]",7.483967050300301,"[7.553431446446447, 5.157264635598678]","[4.156741813480145, 2.622888833051871]","[5.494268156489825, 3.3517438062543072]",[11.953107904904904],[5.555981661995327],[10.764212703103103]
21,short_path,lp,3s,ignore,3,gaus_80,"[9.254429333830057, 5.750800067906906]","[4.740345317577552, 2.3184337058476463]","[8.04112546197098, 4.516136911932069]",7.345300037792863,"[7.132563890119692, 3.7710629434618395]","[4.145239546634673, 2.2921327254996453]","[6.037365252355752, 2.2155856190859744]",[11.07661413470055],[5.372193395770798],[11.36117028727791]
22,short_path,lp,3s,ignore,3,gaus_normal,"[9.397803523650937, 5.651963222006073]","[4.769243886404053, 2.374168811027701]","[7.892739249669428, 4.517605353904994]",7.35326221990814,"[7.232016507529271, 4.766054359634527]","[4.026786555993731, 2.329711381596438]","[5.951403440480234, 2.529657028066115]",[11.188419996265644],[5.4077629565772405],[11.303403961928272]
23,short_path,lp,3s,ignore,3,gaus_top,"[8.53396081981982, 5.009343926267011]","[5.022554891224559, 2.5200499344709555]","[9.263041691441442, 4.0987725917395865]",7.60651913416194,"[6.7758733083083085, 4.589309297832981]","[4.701873329996666, 2.300368324095385]","[7.5924695095095105, 4.263255727301106]",[10.332954882882882],[6.7768386940273615],[12.84156973239907]
24,short_path,lp,3s,ignore,6,average,"[9.93081612112112, 5.137052373007526]","[4.206314592592592, 2.98517609091731]","[7.321312346888555, 4.89297595785194]",7.152814353534089,"[7.564842572572576, 5.451125305630106]","[3.8741996613279963, 1.828653547721773]","[7.148036176176177, 3.747101017392733]",[11.736136352352352],[5.366521378044712],[10.53380449392726]
25,short_path,lp,3s,ignore,6,gaus_80,"[8.854496202566368, 5.309728103954763]","[4.045354583607466, 2.753306039237013]","[8.149423153025833, 4.491090765609678]",7.016424646399888,"[6.763451045055702, 2.4845857339737085]","[4.109865722384012, 1.7740321348771106]","[6.975137953265748, 3.119380607006978]",[10.634925958941434],[5.4415699309177565],[11.542250553039844]
26,short_path,lp,3s,ignore,6,gaus_normal,"[9.217910299977046, 5.2774299533168]","[4.190217170709844, 2.779331181546157]","[7.807278632550397, 4.636627488505038]",7.071802034412428,"[6.9602305905706805, 4.693869525221326]","[3.827542410586553, 1.694869814617219]","[7.053807128406551, 3.4804279261341424]",[11.001168350001114],[5.4951451382189225],[11.136974300644301]
27,short_path,lp,3s,ignore,6,gaus_top,"[8.827006546546546, 3.1689659208685943]","[4.514962198198197, 2.779279065568584]","[9.875257505672339, 3.590147372367519]",7.7390754168056946,"[6.847076066066066, 4.226648246219225]","[4.2775929796463155, 1.5428478429920403]","[8.858993289956624, 3.4563678736201107]",[10.939799904904906],[7.383069784117451],[13.684878200934268]
28,short_path,lp,3s,ignore,12,average,"[10.489320676676675, 5.671964321189082]","[4.552566641224552, 3.493095957829228]","[7.643933855167667, 4.4872255100337775]",7.561940391022965,"[7.455419215465465, 4.071638065711537]","[4.597499340590592, 2.2421067196280386]","[6.662651803470134, 4.101661559119387]",[12.274461232232232],[5.400108570820822],[10.555605528244909]
29,short_path,lp,3s,ignore,12,gaus_80,"[9.769909745925672, 6.153622874127701]","[4.4855262935888875, 3.131426465542996]","[7.5846046967198975, 4.1635530074550235]",7.280013578744819,"[6.845754148649404, 3.7085398631352944]","[4.355041960709991, 1.766632662853114]","[7.230119911984012, 2.885271339385014]",[11.49258288465596],[5.501392395005153],[11.430824881868173]
30,short_path,lp,3s,ignore,12,gaus_normal,"[9.952685856018656, 6.083342070956694]","[4.453013630350165, 3.28534754853425]","[7.6080072123940035, 4.2745805796995056]",7.337902232920942,"[7.025034562251438, 3.5480765632050777]","[4.318291487009854, 2.37146734596904]","[6.914510344696674, 2.7994103808449484]",[11.667530473297541],[5.410415324154448],[11.057624522479983]
31,short_path,lp,3s,ignore,12,gaus_top,"[9.089222213213214, 5.927473376197874]","[5.497266635635634, 3.3681338817200115]","[9.09849013855522, 4.681121368530804]",7.894992995801356,"[7.940608953953955, 5.983692227437288]","[4.518650238571907, 1.4587678264972495]","[10.817102494160828, 4.985002563572958]",[11.750203401401402],[7.909027049716383],[14.970016575508842]
32,short_path,lp,5s,penalty,1,average,"[9.70175945195195, 4.562313587034899]","[5.825486658158157, 2.1882369069914023]","[10.28821792992993, 5.363458168469471]",8.605154680013346,"[8.932809707207209, 3.357058578275046]","[4.67712697947948, 2.2560368226913385]","[9.04932331081081, 4.73903474009453]",[12.058557387387388],[7.056787206206207],[14.572355068068068]
33,short_path,lp,5s,penalty,1,gaus_80,"[9.70175945195195, 4.562313587034899]","[5.825486658158157, 2.1882369069914023]","[11.312298099724721, 4.151567538337261]",8.94651473661161,"[8.932809707207209, 3.357058578275046]","[4.67712697947948, 2.2560368226913385]","[9.04932331081081, 4.73903474009453]",[12.058557387387388],[7.056787206206207],[13.161906513013012]
34,short_path,lp,5s,penalty,1,gaus_normal,"[9.70175945195195, 4.562313587034899]","[5.825486658158157, 2.1882369069914023]","[11.312298099724721, 4.151567538337261]",8.94651473661161,"[8.932809707207209, 3.357058578275046]","[4.67712697947948, 2.2560368226913385]","[9.04932331081081, 4.73903474009453]",[12.058557387387388],[7.056787206206207],[13.161906513013012]
35,short_path,lp,5s,penalty,1,gaus_top,"[9.70175945195195, 4.562313587034899]","[5.825486658158157, 2.1882369069914023]","[11.312298099724721, 4.151567538337261]",8.94651473661161,"[8.932809707207209, 3.357058578275046]","[4.67712697947948, 2.2560368226913385]","[9.04932331081081, 4.73903474009453]",[12.058557387387388],[7.056787206206207],[13.161906513013012]
36,short_path,lp,5s,penalty,3,average,"[9.667265819819825, 3.1550688736183568]","[6.178150514014011, 2.0965141855881977]","[12.894459078578578, 2.6610749975936887]",9.579958470804138,"[7.936238025525526, 3.2506959927110417]","[4.765946914414411, 3.1254634054339756]","[10.06060933933934, 7.279519297196928]",[12.317830184684684],[8.07796955055055],[15.714261788288288]
37,short_path,lp,5s,penalty,3,gaus_80,"[9.85244687146293, 3.818556030242479]","[6.362409044241443, 1.658832452260285]","[8.822935686891064, 1.791030614512]",8.345930534198478,"[7.568004840267384, 2.6699566489889897]","[4.986442613203452, 3.167399027266345]","[8.185054780456072, 4.1744679637029725]",[12.929440596111576],[8.840946686120423],[11.18961787441]
38,short_path,lp,5s,penalty,3,gaus_normal,"[9.849286585882576, 3.5378574784786294]","[6.283051868444752, 1.7243466962765222]","[8.976243662107333, 1.952361408331985]",8.369527372144887,"[7.311141827619733, 3.0246192458511483]","[4.889354290887548, 3.0706152270280036]","[8.037702072939899, 4.158025293301582]",[12.846331901557168],[8.76250801845998],[11.188279254860792]
39,short_path,lp,5s,penalty,3,gaus_top,"[10.698411211711711, 2.240843657350645]","[5.489338905905905, 1.5009421828322682]","[9.867334224724726, 2.125726703550757]",8.685028114114115,"[8.225720277777778, 2.081356945352226]","[4.42514796046046, 2.1848071336408195]","[7.201421561561562, 4.281698193123183]",[16.587733444444446],[9.435059412912914],[11.770830179679681]
40,short_path,lp,5s,penalty,6,average,"[10.345086711711708, 1.3308802844076832]","[8.041437264014014, 1.0048524725255132]","[14.88552041191191, 1.5411593549083495]",11.090681462545879,"[9.460324046546544, 6.13496465325615]","[4.815945664414415, 2.727948911389798]","[8.021771422672673, 3.442031793651256]",[12.501869627627627],[9.671279733483482],[17.3627491036036]
41,short_path,lp,5s,penalty,6,gaus_80,"[10.987204900521705, 2.1819819963881035]","[6.584727668009779, 1.950971039780921]","[8.576252737986978, 3.7724434925805737]",8.716061768839488,"[7.119419691552897, 3.0838558851428206]","[4.626517188598889, 3.009981555977326]","[8.05266975897251, 2.2703753857155595]",[13.688663341120167],[8.99484986128155],[12.606215623346795]
42,short_path,lp,5s,penalty,6,gaus_normal,"[10.85208452753542, 2.0836395238836003]","[6.639864430680303, 2.130631946220357]","[8.469478871837683, 3.9336253093491256]",8.653809276684468,"[7.619353141882796, 3.7779601450439437]","[4.663557487789744, 2.823037786943397]","[7.719368441585163, 2.3936789283306847]",[13.099045011695761],[9.12921938306142],[12.272124841931813]
43,short_path,lp,5s,penalty,6,gaus_top,"[11.725052211711713, 5.821020973913387]","[6.182654905905905, 2.5553975965962428]","[9.240431312437439, 3.3251583964415734]",9.049379476685019,"[8.058757484984987, 4.061459008594793]","[4.584269774774774, 4.030967110269328]","[5.6903482282282285, 4.525834486865404]",[18.10485267267267],[10.149969801301301],[12.946656639139139]
44,short_path,lp,5s,penalty,12,average,"[10.55628263288288, 1.7567501546528856]","[8.399206097347347, 1.259033676869658]","[17.794892120245247, 3.027452000847168]",12.250126950158494,"[10.176972796546542, 7.920006337679954]","[5.0503575550550535, 2.9210163978068104]","[7.373222404904909, 5.43341620725367]",[13.925227436186182],[9.910379528278279],[19.844110157782787]
45,short_path,lp,5s,penalty,12,gaus_80,"[9.545370936168439, 2.888044505719758]","[7.186748799645522, 2.20123964902347]","[8.418844015552608, 4.1536936365930215]",8.383654583788855,"[7.383466587253071, 4.247974612408899]","[4.888290333423791, 2.1585563573643607]","[5.986355136402019, 2.574739918147874]",[13.92598602626334],[9.174963926066027],[12.290641486816805]
46,short_path,lp,5s,penalty,12,gaus_normal,"[9.91446039123661, 2.1075631015518015]","[7.1597429719282095, 2.3527806828072872]","[8.653959114762952, 4.073402924794028]",8.576054159309257,"[8.043320772550134, 5.229170140802789]","[4.908953507898523, 2.5266657891553326]","[5.436596458896957, 2.0934403569947]",[13.57194941143229],[9.11865289264753],[12.049294519193383]
47,short_path,lp,5s,penalty,12,gaus_top,"[8.815215049549549, 4.028532823477299]","[5.429340405905905, 3.1298496727787493]","[7.094964429929931, 4.807180762699877]",7.113173295128462,"[6.992117484984988, 2.682486551972256]","[4.9918004604604596, 2.3763056819503237]","[5.992676338838838, 3.9543128620875856]",[16.06162047147147],[10.019649402402404],[12.887585710210212]
48,short_path,lp,5s,ignore,1,average,"[5.872005348348349, 3.2588798788776314]","[3.658874158158157, 1.9651752751004155]","[7.431953002002, 2.7160737260898675]",5.654277502836169,"[5.177648333333332, 2.8498692841853552]","[4.0824137862862875, 1.665725571264702]","[6.608877149649651, 4.0615054861898425]",[7.942844466966969],[4.799606399899901],[10.149843011011011]
49,short_path,lp,5s,ignore,1,gaus_80,"[5.872005348348349, 3.2588798788776314]","[3.658874158158157, 1.9651752751004155]","[7.431953002002, 2.7160737260898675]",5.654277502836169,"[5.177648333333332, 2.8498692841853552]","[4.0824137862862875, 1.665725571264702]","[6.608877149649651, 4.0615054861898425]",[7.942844466966969],[4.799606399899901],[10.149843011011011]
50,short_path,lp,5s,ignore,1,gaus_normal,"[5.872005348348349, 3.2588798788776314]","[3.658874158158157, 1.9651752751004155]","[7.431953002002, 2.7160737260898675]",5.654277502836169,"[5.177648333333332, 2.8498692841853552]","[4.0824137862862875, 1.665725571264702]","[6.608877149649651, 4.0615054861898425]",[7.942844466966969],[4.799606399899901],[10.149843011011011]
51,short_path,lp,5s,ignore,1,gaus_top,"[5.872005348348349, 3.2588798788776314]","[3.658874158158157, 1.9651752751004155]","[7.431953002002, 2.7160737260898675]",5.654277502836169,"[5.177648333333332, 2.8498692841853552]","[4.0824137862862875, 1.665725571264702]","[6.608877149649651, 4.0615054861898425]",[7.942844466966969],[4.799606399899901],[10.149843011011011]
52,short_path,lp,5s,ignore,3,average,"[4.353044324324326, 3.5278996069205655]","[2.956669491491491, 0.7066487052041631]","[6.324953650650649, 4.009537779300595]",4.544889155488822,"[5.237306501501501, 1.6005763356991856]","[3.0000584634634637, 1.8142432143932639]","[5.907593380880882, 5.12248858412349]",[6.48690489039039],[3.937659313813814],[8.729858491491493]
53,short_path,lp,5s,ignore,3,gaus_80,"[3.6811500989108663, 2.5515468548124365]","[2.7596295089657503, 0.4595271295276213]","[6.450064502351446, 3.767385794041549]",4.2969480367426875,"[3.10315779893228, 2.7756516864382457]","[2.9153447332308735, 2.0776980627682837]","[7.000433473419838, 3.9808141885085884]",[5.683619682259215],[3.831775705723973],[9.30997231300584]
54,short_path,lp,5s,ignore,3,gaus_normal,"[3.8885155930926993, 3.0412974592194018]","[2.793466400399292, 0.5599596980805498]","[6.308262024011972, 3.8092664033137695]",4.330081339167988,"[3.808143998660743, 2.3977590953557457]","[3.0101805695461312, 2.1507105342973567]","[6.605674561196846, 4.561859662432259]",[5.981871954906376],[3.8754833432673435],[9.095960959052102]
55,short_path,lp,5s,ignore,3,gaus_top,"[3.5819925300300306, 1.713262609619173]","[2.2779410480480493, 1.0080913632022377]","[5.862742983983985, 2.886790119848128]",3.9075588540206883,"[4.358950082582583, 2.2332520212003284]","[3.1054278678678684, 1.3463777756004793]","[7.318669214214214, 3.4664575156656734]",[6.255579342342342],[4.18702244894895],[10.29122085785786]
56,short_path,lp,5s,ignore,6,average,"[6.3685494909909846, 3.519841832890952]","[2.960146214714711, 1.0635958592273222]","[6.139823143893896, 4.274760555379142]",5.15617294986653,"[6.145492004504503, 3.71910578542019]","[2.3074831856856846, 0.9208290050836522]","[5.1607151564064075, 2.391625882873923]",[7.440454624624624],[3.654643366366366],[9.05866908983984]
57,short_path,lp,5s,ignore,6,gaus_80,"[5.4425861154567015, 2.6585169241039206]","[2.8195291137589726, 0.6979745573756942]","[6.277173837107292, 4.1861351236256725]",4.846429688774322,"[5.560493334030149, 3.0648999818007963]","[2.9693549000885717, 0.9331794549946701]","[6.000040365263834, 2.2156935940439118]",[6.338350488040656],[3.5566545789273207],[9.82765156938369]
58,short_path,lp,5s,ignore,6,gaus_normal,"[5.714477840494169, 2.9846147020662173]","[2.9024127415928707, 0.7789885427684035]","[6.35568876639395, 4.226728522398959]",4.9908597828269965,"[5.8397137718296115, 4.18251551967065]","[2.7320287375979717, 0.879632723150288]","[5.9337879974709775, 2.474741157242045]",[6.565942208754239],[3.598744079606827],[9.647961971454222]
59,short_path,lp,5s,ignore,6,gaus_top,"[4.055133854354357, 2.3755149959979525]","[2.684597548048046, 0.8830722996225552]","[7.614230727227229, 4.869719612788581]",4.784654043209877,"[3.7925978753753746, 2.228748919747091]","[4.285111421421424, 2.9185812603962895]","[7.912281333833834, 4.82903011152298]",[6.170015915915917],[4.713675948948949],[13.011813502002003]
60,short_path,lp,5s,ignore,12,average,"[6.74631782432432, 3.300608010028949]","[3.326104699824824, 1.1841775979334228]","[6.478148018893898, 4.438937956002865]",5.516856847681013,"[5.495358108108106, 2.4785233823453656]","[2.7372855868368373, 1.4514903300907778]","[4.67739390640641, 2.0821147695842215]",[7.601441590840841],[3.924678323698701],[9.618409850725726]
61,short_path,lp,5s,ignore,12,gaus_80,"[5.124329907005562, 2.1049285067944163]","[3.1133853652437518, 0.7614950758409148]","[6.502662217558967, 3.988268468550917]",4.913459163269427,"[4.282325677301538, 1.9113879251555534]","[3.327446798710743, 1.7664841040980748]","[4.889364778429131, 2.5358846181187262]",[6.218020235854577],[3.9536737017597745],[10.367620626570773]
62,short_path,lp,5s,ignore,12,gaus_normal,"[5.6287193348251385, 2.271197041813309]","[3.1243207524163914, 0.995338483854467]","[6.553740284247169, 4.352146144002185]",5.102260123829566,"[4.331856580283558, 3.155759278165206]","[2.9756231973988654, 0.8878847403983466]","[4.90447167153282, 2.301660301934925]",[6.438135977712177],[3.7965520806091226],[10.226034360276815]
63,short_path,lp,5s,ignore,12,gaus_top,"[4.835254490990993, 3.534765098797701]","[2.3779385480480464, 0.8061201683531024]","[8.879364263263266, 4.960108564350822]",5.364185767434101,"[6.850679579579581, 3.4760017937239875]","[4.317609774774773, 1.9745431486935368]","[9.04214964964965, 2.607286162660959]",[7.269327771771773],[4.9312347407407415],[16.210939394394394]
64,short_path,lp,10s,penalty,1,average,"[3.2002403123123147, 0.05493356156155893]","[4.315020583583582, 0.21843965065064852]","[3.1096186206206218, 1.909862162162164]",3.5416265055055063,"[3.560071156156156, 0.8642426576576587]","[1.1387102702702703, 0.07207027027027024]","[2.6384392092092073, 0.41507137137136874]",[7.8659895315315325],[5.092031521521522],[5.163100815815817]
65,short_path,lp,10s,penalty,1,gaus_80,"[3.2002403123123147, 0.05493356156155893]","[4.315020583583582, 0.21843965065064852]","[3.1096186206206218, 1.909862162162164]",3.5416265055055063,"[3.560071156156156, 0.8642426576576587]","[1.1387102702702703, 0.07207027027027024]","[2.6384392092092073, 0.41507137137136874]",[7.8659895315315325],[5.092031521521522],[5.163100815815817]
66,short_path,lp,10s,penalty,1,gaus_normal,"[3.2002403123123147, 0.05493356156155893]","[4.315020583583582, 0.21843965065064852]","[3.1096186206206218, 1.909862162162164]",3.5416265055055063,"[3.560071156156156, 0.8642426576576587]","[1.1387102702702703, 0.07207027027027024]","[2.6384392092092073, 0.41507137137136874]",[7.8659895315315325],[5.092031521521522],[5.163100815815817]
67,short_path,lp,10s,penalty,1,gaus_top,"[3.2002403123123147, 0.05493356156155893]","[4.315020583583582, 0.21843965065064852]","[3.1096186206206218, 1.909862162162164]",3.5416265055055063,"[3.560071156156156, 0.8642426576576587]","[1.1387102702702703, 0.07207027027027024]","[2.6384392092092073, 0.41507137137136874]",[7.8659895315315325],[5.092031521521522],[5.163100815815817]
68,short_path,lp,10s,penalty,3,average,"[3.5468983123123117, 0.6771402282282262]","[4.38612991691692, 2.083725016016024]","[5.347734171171176, 2.5629656206206244]",4.426920800133469,"[2.782312822822824, 1.416981591591593]","[2.2844273723723756, 1.306674039039041]","[3.5911014114114135, 1.1455169069069064]",[6.189154576576578],[5.259795095095096],[7.772111331331334]
69,short_path,lp,10s,penalty,3,gaus_80,"[3.427136221531096, 0.520780306836973]","[3.8857268489977304, 1.4493705679668634]","[7.025213822878875, 2.8435299563047485]",4.7793589644692345,"[2.7841231253462357, 1.1978791052513529]","[3.0604753900901143, 0.9459461249623686]","[2.9923899155924722, 0.2727332326616223]",[5.7717115053215124],[5.079664589851387],[8.521595282692697]
70,short_path,lp,10s,penalty,3,gaus_normal,"[3.3644091593332863, 0.6001500345781869]","[4.088278685606652, 1.7080048007664939]","[6.197294086775283, 2.3913285168518823]",4.549993977238407,"[2.7841231253462357, 1.1978791052513529]","[2.8279446541012936, 1.178476860951194]","[3.2370249067831396, 0.5173682238522899]",[5.82555073451834],[5.171297683289026],[7.849946888264789]
71,short_path,lp,10s,penalty,3,gaus_top,"[3.4030780840840844, 0.6520757897897889]","[3.3150455835835784, 1.1548593493493493]","[7.636565837837837, 2.389636620620619]",4.784896501835167,"[4.859337972972975, 2.2155602252252264]","[4.266826926926923, 2.997322462462462]","[4.263223413413413, 0.12118482482482307]",[7.464237813813815],[6.2882245055055055],[9.581302003003003]
72,short_path,lp,10s,penalty,6,average,"[2.651365145645645, 0.057155728228225344]","[4.270577250250242, 0.9815303493493497]","[6.892140004504505, 4.702912120620617]",4.604694133466797,"[1.7570131306306314, 0.7534346171171209]","[1.2446802602602576, 0.22481920420420287]","[4.179975578078079, 1.1121844069069065]",[4.228582971471472],[4.544898053053054],[10.24538283133133]
73,short_path,lp,10s,penalty,6,gaus_80,"[2.523846370272244, 0.6494252090062294]","[3.8488762283288613, 0.8626336550830718]","[6.905077747427987, 3.6074430739088195]",4.425933448676364,"[1.20912912972606, 0.714085604637066]","[1.772280976889196, 0.7178077763778714]","[3.6691732962397827, 0.9495166133089328]",[3.6647225376874544],[4.3250500687095235],[9.401329217232236]
74,short_path,lp,10s,penalty,6,gaus_normal,"[2.5880842133461344, 0.17779607327989133]","[3.924447512604159, 0.9270551991079179]","[6.118460897259619, 3.2740055983867227]",4.210330874403304,"[1.507572524238097, 0.8266616135508483]","[1.7614393397749155, 0.5097301848161288]","[4.188580639552515, 1.3355940705632723]",[3.6877198636822532],[4.381198318560477],[8.812142363799362]
75,short_path,lp,10s,penalty,6,gaus_top,"[3.6120017897897876, 0.03683591591591706]","[2.4881593493493472, 0.7284435835835834]","[7.16991083783784, 3.229615620620623]",4.4233573256589915,"[3.360076156156156, 0.7975776576576583]","[3.7926979729729684, 2.1326794144144117]","[4.263223413413413, 0.12118482482482307]",[5.854588366366366],[5.345305136136136],[9.727965003003003]
76,short_path,lp,10s,penalty,12,average,"[2.849137978978982, 0.09715472822822879]","[4.659456416916913, 1.0615283493493468]","[8.299488870620623, 6.6132580878378375]",5.269361088838839,"[3.6225320570570596, 0.7537349099099102]","[1.6622207057057081, 0.10440179429429175]","[5.390339045295298, 1.6003437074574562]",[5.01745213813814],[5.242858581581581],[12.529626691441441]
77,short_path,lp,10s,penalty,12,gaus_80,"[2.649953854359616, 1.0688131484778445]","[3.9241320802390396, 1.0491086588272207]","[6.9525649918421815, 5.400295482559767]",4.508883642146945,"[2.2612589190015977, 1.2835541536884132]","[2.0811229228621175, 0.133402238566802]","[4.634698018574024, 2.469931382951795]",[3.826129025926927],[4.962604702513215],[10.414797698075137]
78,short_path,lp,10s,penalty,12,gaus_normal,"[2.5474988780951273, 0.6856349091068676]","[4.3905060999323675, 0.9958487635125215]","[6.25068611481647, 5.129468914480087]",4.396230364281322,"[2.8704048798269266, 0.37441154334488]","[1.7707974805961024, 0.36827109669951785]","[4.816729600276478, 2.0366507200446837]",[4.018338866825047],[5.047497854489418],[10.389695462346031]
79,short_path,lp,10s,penalty,12,gaus_top,"[2.8386877897897937, 1.3968019159159157]","[3.1683825835835813, 0.15488434934935125]","[8.096160620620621, 4.32998183783784]",4.7010769979979985,"[2.8477766516516505, 0.3012937687687669]","[3.7926979729729684, 2.1326794144144117]","[1.8976502552552539, 0.01221190690690832]",[4.044343333333333],[5.7565461061061045],[11.34422089189189]
80,short_path,lp,10s,ignore,1,average,"[3.2783164384384373, 0.5603063123123126]","[3.6750365835835845, 1.9948383493493507]","[2.0963106206206206, 1.1300618378378395]",3.0165545475475475,"[2.6489828228228243, 0.00520507507507606]","[4.448137042042044, 2.5243946796796792]","[3.587698093093092, 1.3643302552552539]",[5.668727147147147],[4.86479662862863],[6.470588981981981]
81,short_path,lp,10s,ignore,1,gaus_80,"[3.2783164384384373, 0.5603063123123126]","[3.6750365835835845, 1.9948383493493507]","[2.0963106206206206, 1.1300618378378395]",3.0165545475475475,"[2.6489828228228243, 0.00520507507507606]","[4.448137042042044, 2.5243946796796792]","[3.587698093093092, 1.3643302552552539]",[5.668727147147147],[4.86479662862863],[6.470588981981981]
82,short_path,lp,10s,ignore,1,gaus_normal,"[3.2783164384384373, 0.5603063123123126]","[3.6750365835835845, 1.9948383493493507]","[2.0963106206206206, 1.1300618378378395]",3.0165545475475475,"[2.6489828228228243, 0.00520507507507606]","[4.448137042042044, 2.5243946796796792]","[3.587698093093092, 1.3643302552552539]",[5.668727147147147],[4.86479662862863],[6.470588981981981]
83,short_path,lp,10s,ignore,1,gaus_top,"[3.2783164384384373, 0.5603063123123126]","[3.6750365835835845, 1.9948383493493507]","[2.0963106206206206, 1.1300618378378395]",3.0165545475475475,"[2.6489828228228243, 0.00520507507507606]","[4.448137042042044, 2.5243946796796792]","[3.587698093093092, 1.3643302552552539]",[5.668727147147147],[4.86479662862863],[6.470588981981981]
84,short_path,lp,10s,ignore,3,average,"[3.238197321321319, 2.3248267627627617]","[2.5950635835835776, 1.1726366826826815]","[3.041125171171174, 1.4474379539539566]",2.958128692025357,"[2.1559020570570557, 1.6906484234234245]","[2.751082372372376, 1.5066690390390411]","[1.851538628628631, 0.5940458758758761]",[3.7998649609609614],[3.8292402692692677],[5.064845014014016]
85,short_path,lp,10s,ignore,3,gaus_80,"[3.250251182580215, 2.355153722791379]","[2.7701835729436706, 0.9158882507270334]","[2.963269908484582, 1.1719773323494256]",2.9945682213361557,"[1.466208391378257, 0.7319013802610602]","[2.824468951475164, 1.6350659970249524]","[0.932666673220558, 0.33264954381073797]",[3.4602295060345596],[3.995426055629397],[5.044294709463732]
86,short_path,lp,10s,ignore,3,gaus_normal,"[3.2694398362391333, 2.3359650691324605]","[2.652142394334785, 1.033929429335919]","[2.9843286510193807, 1.2710769611357278]",2.9686369605310996,"[1.9733017667205783, 1.0435761199872169]","[2.824468951475164, 1.6350659970249524]","[1.3170470745440215, 0.05173085751272555]",[3.55472695268377],[3.8773848770205133],[5.094440436388686]
87,short_path,lp,10s,ignore,3,gaus_top,"[3.8870699879879904, 1.951502762762764]","[3.7014623493493506, 0.37819541641641785]","[3.26961462062062, 0.7300718378378415]",3.6193823193193206,"[3.731438243243243, 1.9773279429429425]","[3.7926979729729684, 2.1326794144144117]","[3.630940255255254, 1.321088093093092]",[6.316799033033033],[5.031278952952951],[6.545141672672673]
88,short_path,lp,10s,ignore,6,average,"[3.840224312312314, 0.8206001051051091]","[2.879260682682687, 1.4750915835835845]","[3.78110667117117, 1.8985377872872946]",3.5001972220553905,"[1.3337003903903903, 0.8462250900900898]","[2.3955357057057083, 0.5511373723723736]","[2.876671491491487, 1.8921782532532583]",[4.033973222222221],[3.4946740590590593],[4.919403204704705]
89,short_path,lp,10s,ignore,6,gaus_80,"[2.4608330467260244, 1.5745554155276837]","[3.4952758098926946, 0.8213771671044781]","[4.136039579463004, 1.9212824402741728]",3.3640494786939077,"[2.155534056993137, 0.6230361902859505]","[2.933371138017601, 0.06299281403258439]","[2.934967394412833, 2.11229675375307]",[2.7620984034919305],[3.812833472454593],[5.327393403366392]
90,short_path,lp,10s,ignore,6,gaus_normal,"[3.164102538437634, 1.1852642136499212]","[3.069208214220665, 1.1999326346999337]","[3.994173906113102, 1.9759480344535316]",3.4091615529238,"[1.3439694759664416, 0.7215976818961749]","[2.4590968683337353, 0.8183668591313463]","[3.0160048040386376, 2.371830944161364]",[3.204934180340016],[3.662518343797134],[5.106281081596539]
91,short_path,lp,10s,ignore,6,gaus_top,"[3.385340789789793, 1.276804915915915]","[2.8748163493493486, 0.05820341641641735]","[4.629580620620619, 2.036705837837835]",3.629912586586587,"[2.8477766516516505, 0.3012937687687669]","[3.7926979729729684, 2.1326794144144117]","[2.097645255255254, 0.21220690690690835]",[4.515562783783783],[4.8499021061061045],[6.596711954954955]
92,short_path,lp,10s,ignore,12,average,"[3.994664895645649, 0.12937614489488913]","[3.4605975002502514, 1.1715255993493439]","[3.8751550372872874, 1.9422637545045027]",3.7768058110610627,"[2.3558970570570574, 1.4462100900900954]","[2.4122019557057044, 0.6233577890390389]","[4.118865994744747, 1.4933060097597608]",[4.583559081831832],[3.9817789982482497],[6.979908914664664]
93,short_path,lp,10s,ignore,12,gaus_80,"[2.2399023006988292, 1.6711329408740543]","[2.758103263320298, 0.9555544139575872]","[3.8504148233520956, 2.068854966861619]",2.9494734624570746,"[2.5432121782957777, 1.2315728701317175]","[2.0967130453196146, 0.43387583775618743]","[3.2880129736375077, 0.19600457043064745]",[2.772735744446048],[3.4171030656901857],[7.6075070036181645]
94,short_path,lp,10s,ignore,12,gaus_normal,"[2.9767476598797287, 0.7712295704405312]","[3.1194651135358735, 1.1806804623119682]","[3.9617188754400448, 2.0122357278997667]",3.3526438829518823,"[2.305760628541533, 0.812009981218232]","[2.248543756857904, 0.6785971500155258]","[3.59314099756182, 0.8616734919199586]",[3.4589485307117074],[3.769515688239882],[7.599365166124073]
